WebQTrn-957	what movie did marlee matlin won an academy award for?	what movie did marlee matlin won an academy award for
WebQTrn-958	who is leann rimes with now?	who is leann rimes with now
WebQTrn-959	who is the current leader of china today?	who is the current leader of china today
WebQTrn-960	where north dakota located?	where north dakota located
WebQTrn-961	what countries did queen elizabeth ii rule?	what countries did queen elizabeth ii rule
WebQTrn-962	who played forrest gump as a kid?	who played forrest gump as a kid
WebQTrn-963	where was the battle of vicksburg held?	where was the battle of vicksburg held
WebQTrn-964	what kind of artist is henri matisse?	what kind of artist is henri matisse
WebQTrn-965	what are the duggars kids names and ages?	what are the duggars kids names and ages
WebQTrn-966	where does ben stiller live in ny?	where does ben stiller live in ny
WebQTrn-967	what is the official language in mexico?	what is the official language in mexico
WebQTrn-968	what wars did ulysses s grant served in?	what wars did ulysses s grant served in
WebQTrn-969	who is the head coach of the tennessee titans?	who is the head coach of the tennessee titans
WebQTrn-970	what type of government does fiji have?	what type of government does fiji have
WebQTrn-971	in what state did the bloody battle of antietam take place?	in what state did the bloody battle of antietam take place
WebQTrn-972	where did vietnamese people originate from?	where did vietnamese people originate from
WebQTrn-973	who was dan cody?	who was dan cody
WebQTrn-974	what language do people speak in turkey?	what language do people speak in turkey
WebQTrn-975	what are all the inventions benjamin franklin made?	what are all the inventions benjamin franklin made
WebQTrn-976	what was wrong with joan crawford?	what was wrong with joan crawford
WebQTrn-977	who does debbie dingle go out with?	who does debbie dingle go out with
WebQTrn-978	what country was anton van leeuwenhoek from?	what country was anton van leeuwenhoek from
WebQTrn-979	what is the time in france if it is 8am in scotland?	what is the time in france if it is 8am in scotland
WebQTrn-980	who played todd manning on one life to live?	who played todd manning on one life to live
WebQTrn-981	what does latin america consist of?	what does latin america consist of
WebQTrn-982	who is the manager of the st louis cardinals?	who is the manager of the st louis cardinals
WebQTrn-983	where in oregon was stand by me filmed?	where in oregon was stand by me filmed
WebQTrn-984	what country vasco da gama sail for?	what country vasco da gama sail for
WebQTrn-985	what did writers of the harlem renaissance write about?	what did writers of the harlem renaissance write about
WebQTrn-986	what is the language they speak in jamaica?	what is the language they speak in jamaica
WebQTrn-987	where to live in duluth ga?	where to live in duluth ga
WebQTrn-988	what is the currency in australia 2011?	what is the currency in australia 2011
WebQTrn-989	where did prophet daniel died?	where did prophet daniel died
WebQTrn-990	what state was theodore roosevelt from?	what state was theodore roosevelt from
WebQTrn-991	what does the term prima donna mean?	what does the term prima donna mean
WebQTrn-992	what form of government does brazil have?	what form of government does brazil have
WebQTrn-993	where did lebron james go to highschool?	where did lebron james go to highschool
WebQTrn-994	where was toussaint l'ouverture from?	where was toussaint l'ouverture from
WebQTrn-995	where do the fla marlins play?	where do the fla marlins play
WebQTrn-996	what type of art does wassily kandinsky do?	what type of art does wassily kandinsky do
WebQTrn-997	who won london mayoral elections 2012?	who won london mayoral elections 2012
WebQTrn-998	who was arthur miller father?	who was arthur miller father
WebQTrn-999	what influenced william morris to be an artist?	what influenced william morris to be an artist
WebQTrn-1000	where do the abenaki indians live?	where do the abenaki indians live
WebQTrn-1001	what super bowls have the giants won?	what super bowls have the giants won
WebQTrn-1002	where was rod stewart born?	where was rod stewart born
WebQTrn-1003	what did jack kevorkian go to prison for?	what did jack kevorkian go to prison for
WebQTrn-1004	which country uses euro as its main currency?	which country uses euro as its main currency
WebQTrn-1005	who is ruling tunisia now?	who is ruling tunisia now
WebQTrn-1006	who played eowyn in the lord of the rings movies?	who played eowyn in the lord of the rings movies
WebQTrn-1007	where is the parliament in south africa?	where is the parliament in south africa
WebQTrn-1008	what important office did abraham lincoln hold?	what important office did abraham lincoln hold
WebQTrn-1009	which country has adopted the euro as its currency ( 1 point )?	which country has adopted the euro as its currency ( 1 point )
WebQTrn-1010	where did michael jordan play high school basketball?	where did michael jordan play high school basketball
WebQTrn-1011	what type of cancer did huell howser die of?	what type of cancer did huell howser die of
WebQTrn-1012	what timezone is minneapolis in?	what timezone is minneapolis in
WebQTrn-1013	who is aidan davis?	who is aidan davis
WebQTrn-1014	who is samantha gibb?	who is samantha gibb
WebQTrn-1015	what was nicolaus copernicus occupation?	what was nicolaus copernicus occupation
WebQTrn-1016	what did richard arkwright contribute to the industrial revolution?	what did richard arkwright contribute to the industrial revolution
WebQTrn-1017	what kind of currency does greece have?	what kind of currency does greece have
WebQTrn-1018	when did manchester united first win a trophy?	when did manchester united first win a trophy
WebQTrn-1019	where is the mozambique located?	where is the mozambique located
WebQTrn-1020	where is isthmus of panama located?	where is isthmus of panama located
WebQTrn-1021	what to see in washington dc in 2 days?	what to see in washington dc in 2 days
WebQTrn-1022	where is azerbaijan?	where is azerbaijan
WebQTrn-1023	what is the money of argentina called?	what is the money of argentina called
WebQTrn-1024	what college did matt schaub play for?	what college did matt schaub play for
WebQTrn-1025	what did bella abzug do?	what did bella abzug do
WebQTrn-1026	what sights to see in madrid?	what sights to see in madrid
WebQTrn-1027	what good things has angelina jolie done?	what good things has angelina jolie done
WebQTrn-1028	what films has gerard butler starred in?	what films has gerard butler starred in
WebQTrn-1029	what films did hans zimmer wrote music for?	what films did hans zimmer wrote music for
WebQTrn-1030	where was alice paul born?	where was alice paul born
WebQTrn-1031	what did john quincy adams died of?	what did john quincy adams died of
WebQTrn-1032	what is means testing medicare?	what is means testing medicare
WebQTrn-1033	who did juan ponce de leon mary?	who did juan ponce de leon mary
WebQTrn-1034	what time zone in the uk?	what time zone in the uk
WebQTrn-1035	what is the political system in italy?	what is the political system in italy
WebQTrn-1036	who is the leader of france 2012?	who is the leader of france 2012
WebQTrn-1037	who is raquel welch's daughter?	who is raquel welch 's daughter
WebQTrn-1038	what kind of art did leonardo da vinci produce?	what kind of art did leonardo da vinci produce
WebQTrn-1039	what does the zambezi river flow into?	what does the zambezi river flow into
WebQTrn-1040	what states does the connecticut river flow through?	what states does the connecticut river flow through
WebQTrn-1041	what money is used in the maldives?	what money is used in the maldives
WebQTrn-1042	what is anderson cooper?	what is anderson cooper
WebQTrn-1043	where does mike leach coach?	where does mike leach coach
WebQTrn-1044	what is the zip code of new york city?	what is the zip code of new york city
WebQTrn-1045	what condition does michael j fox have?	what condition does michael j fox have
WebQTrn-1046	where did jrr tolkien live?	where did jrr tolkien live
WebQTrn-1047	what are the major languages of italy?	what are the major languages of italy
WebQTrn-1048	what to do in panama city beach fl?	what to do in panama city beach fl
WebQTrn-1049	what is currency in dominican republic?	what is currency in dominican republic
WebQTrn-1050	where is san miguel mexico on map?	where is san miguel mexico on map
